func,layer_idx,S,T,C,seed,ckpt,src,tgt,hyp,comet_score
spim,4,0.3914060687560725,1.1444398754628542,-0.5358459442189268,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,5,0.18060656624123825,1.5260454478517582,-0.7066520140929977,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,6,0.7711570782920103,0.6063445267179212,-0.3775016050099315,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
cosine,0,,1.0,,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,1,0.35102574880172754,0.6368879387796086,-0.07596099631137877,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,2,0.6244608042706062,0.26169461797173676,0.017256024514629147,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,3,0.6728623164756147,-0.027562158980129467,0.08028040030751721,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,4,0.674066597990009,-0.14358359341306506,0.1298779741004721,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,5,0.5273165187228048,-0.10610399966808673,0.17267150323076771,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,6,0.5822409266534362,-0.1294770705045117,0.12333752750197871,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,0,19.12275111752394,0.0,19.12275111752394,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,1,13.697617681550527,16.267455380476058,17.908199872043706,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,2,17.039929845594774,31.598193679554626,25.634494734279432,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,3,22.05601597669116,44.20962290757112,30.47914821368948,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,4,22.844606995923893,44.4839848520565,28.726919426419496,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,5,31.761079503418895,58.396683839899374,32.221516519420646,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,6,76.3889572703181,140.66549390643357,77.41060562458223,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,0,0.0,1.0,0.0,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,1,0.8251506431716403,1.6308564839038049,0.8732388736339716,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,2,1.3635706413699762,2.1116821402071126,1.3987209316366054,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,3,1.7388925986391746,2.421778185684842,1.5937552662505694,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,4,1.783259903398355,2.253134367288449,1.4510988140788508,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,5,2.077064663869285,2.994212278711977,1.6419605724168078,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,6,2.111103440482641,2.902388180605767,1.5523014334527645,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,0,0.0,1.0,0.0,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,1,0.16684185675156848,1.00537401251129,-0.17221586926285834,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,2,0.5776004079765458,0.4923950672648542,-0.06999547524139994,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,3,0.8672905364219499,0.09640375396162848,0.03630570961642157,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,4,1.0373540996015413,-0.17245224882088087,0.13509814921933952,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,5,0.9826516541952767,-0.2042323486408462,0.22158069444556955,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,6,1.1756287737797637,-0.36512789196844436,0.18949911818868054,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,0,,1.0,,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,1,0.3998294021825377,0.6080973831684594,-0.08450951016895145,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,2,0.639355578237966,0.23851559713524484,-0.005812384552799008,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,3,0.6384388537983265,0.06472338971944308,-0.039720970535422034,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,4,0.5778558933497026,0.03787603447954255,-0.056163324855983535,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,5,0.28684177839717906,-0.009388949366003645,0.03137040667656425,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,6,0.2790179124158263,0.03721221881796059,-0.03568523768726132,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,0,18.94916092559391,0.0,18.94916092559391,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,1,13.2244663684763,16.44827000301505,18.415378098172734,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,2,14.50913136054827,26.77501501632749,24.304904627192034,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,3,25.815175985941444,50.64244206130229,36.95862286732771,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,4,33.58009586675938,64.90006263024983,42.73015821200092,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,5,62.48843358086187,124.70322929153474,65.93319883791823,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,6,139.9599508169275,277.3166341252085,152.0424078618849,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,0,0.0,1.0,0.0,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,1,0.7880549222497145,1.529402257083373,0.8703508328641698,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,2,1.3176005831666162,1.8976042905406931,1.403341095132518,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,3,2.059571890128743,3.1462201274991792,2.0448635647016853,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,4,2.554118412802118,4.152921124036705,2.4395399605299235,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,5,3.664064037751042,6.942678383474681,3.5951544899494507,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,6,3.3866197958375026,6.4150158182419394,3.3508871848337085,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,0,0.0,1.0,0.0,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,1,0.2547201184963268,0.8946031706877721,-0.14932328918409893,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,2,0.5530592801476828,0.6357617230274615,-0.1888210031751439,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,3,0.47168186303111737,1.0512188226620391,-0.5229006856931547,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,4,0.5708028060060842,0.9524639747673032,-0.523266780773388,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,5,0.9058648604793154,0.0629331139222325,0.03120202559845198,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,6,0.854497812595144,0.2989109792124804,-0.15340879180762446,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,0,,1.0,,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,1,0.4523820979967531,0.6113525674296572,-0.036994189496205754,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,2,0.6091503202533742,0.23289510621603451,0.005408123534324981,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,3,0.5768532471183749,0.18079732368934323,-0.08961049107843272,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,4,0.5484205635506589,0.16713102784549075,-0.10216385467264313,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,5,0.3760431051455919,0.20236024222215646,-0.09036810598367563,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,6,0.4370479413184529,-0.02512753894941398,0.027454496026078207,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,0,19.051581961938954,0.0,19.051581961938954,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,1,12.360043475326236,14.770914643725803,17.431713142487226,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,2,13.384455740521062,23.756694385708037,22.326351098999503,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,3,19.41223824023297,34.76068565564063,30.06065779738141,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,4,20.565190911690756,35.84838887350598,29.678333718953304,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,5,29.635735195497375,53.30469353652005,37.8093702118629,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,6,93.99263002491038,200.77056607256364,117.53103981772223,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,0,0.0,1.0,0.0,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,1,0.717927995986567,1.3445902462790498,0.7834658522758817,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,2,1.2111798434380825,1.6519359474833988,1.2634782654745385,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,3,1.5635196922281385,2.233962877942422,1.5799569272203169,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,4,1.6967339731792608,2.458228032191643,1.6099538056060352,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,5,1.8834852182450175,3.3004355068713225,1.9209261922082146,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,6,2.523811002450593,4.737994285371069,2.6795260797903966,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,0,0.0,1.0,0.0,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,1,0.27077751079745477,0.8326947986137228,-0.10347230941117735,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,2,0.5279911549178754,0.6306481972659874,-0.15863935218386283,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,3,0.4877161740272138,0.918295768712068,-0.4060119427392813,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,4,0.44970306232930896,1.039925990601021,-0.4896290529303306,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,5,0.2848835910765759,1.2130378548336722,-0.4979214459102481,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,6,0.9181439644235029,0.15469835730779413,-0.07284232173129698,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,0,,1.0,,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,1,0.4458466111200164,0.6036798420949484,-0.0596598255910407,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,2,0.6732612872272015,0.18421365454410427,0.03377844514533179,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,3,0.6685615719105422,-0.05102363994434051,0.061713538893730255,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,4,0.6661356232388413,-0.13619167943132476,0.07755409483039835,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,5,0.4745376709652205,-0.08893223462363642,0.12831921205560695,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,6,0.47793471655214076,-0.05863935536092942,0.045101005946791374,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,0,18.861951459450356,0.0,18.861951459450356,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,1,12.717259518652384,15.55273668201306,17.809862673836914,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,2,14.8368686723948,28.19318568713454,23.721649903499667,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,3,23.387295910671376,45.83550564430139,31.564956041991568,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,4,26.142697941941666,49.95686767983772,31.72932758950289,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,5,38.88127099407681,70.69244155628158,36.87424968371617,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,6,98.67507987339657,177.60562124536756,95.83049754710977,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,0,0.0,1.0,0.0,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,1,0.7782448611256394,1.433099537083248,0.8140757385435293,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,2,1.349895163922162,1.841391650374208,1.3101920693067473,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,3,1.857352049885538,2.5366775347019055,1.6533198568410827,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,4,2.009156109603084,2.633456096908099,1.6145701879633758,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,5,2.42152274539321,3.672057313740677,1.8657677836931996,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,6,2.5166851412970743,3.815240998036277,1.9350311752135672,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,0,0.0,1.0,0.0,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,1,0.26689036784589076,0.8664128654640869,-0.1333032333099778,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,2,0.6653198595591524,0.40411889397002404,-0.06943875352917615,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,3,0.8648686621980749,0.1991350313211573,-0.06400369351923205,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,4,1.1170783238536193,-0.18141436015848036,0.06433603630486077,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,5,1.041555697296288,-0.21913198600012615,0.17757628870383815,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,6,1.1135929444836876,-0.1943119763738129,0.08071903189012518,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,0,,1.0,,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,1,0.4650740713898584,0.6364079231523809,-0.060735281142080454,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,2,0.662577388728631,0.2297479629660499,-0.021902422469697425,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,3,0.6403870715866083,0.17632305309521834,-0.13229974406231926,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,4,0.5578274443140798,0.17289343117419054,-0.13927034356487267,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,5,0.3375639979353339,0.1380941940885123,-0.06768171519655267,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
cosine,6,0.3717302213622569,-0.10926379498650712,0.12466183205000896,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,0,19.050635934297112,0.0,19.050635934297112,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,1,12.39999410234956,14.653844366470903,17.857249371288603,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,2,12.58020828695835,23.221628781708645,22.45936999638485,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,3,19.04930771467038,35.03504599117865,31.46919420553682,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,4,22.51787195581489,40.467541827014216,33.1992006907827,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,5,37.370437734003495,70.7257149531552,44.62555528821185,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
l2,6,130.25334625067023,281.0889100449492,149.96402602965188,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,0,0.0,1.0,0.0,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,1,0.7394839468792019,1.3519409391620063,0.8024807968341142,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,2,1.2209955777122703,1.5872037962279384,1.2315188852444447,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,3,1.645043359269312,2.2688995330288595,1.6438490129969656,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,4,1.9006826735656577,2.9189043751519015,1.881152910681938,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
norm_ratio,5,2.4190309131061416,4.44627575615603,2.466258572789574,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
