func,layer_idx,S,T,C,seed,ckpt,src,tgt,hyp,comet_score
l2,5,20.111374607540043,27.474363588837047,23.012017397100884,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
l2,6,16.239231651572087,28.951701943145284,29.418809732615507,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,1,0.406461832060638,0.9269911033625474,0.32863127425221306,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,2,0.6095876248792746,0.8914031784172912,0.47424522144225667,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,3,0.8241595603020707,1.0209234635059423,0.5266558786790624,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,4,0.9495246601474916,1.1270597011371084,0.6051708993666476,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,5,0.8991877873763523,1.0159073899105069,0.5698777315013119,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
norm_ratio,6,0.9316846836484753,0.6698584055602206,0.41234284703563473,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,0,0.0,1.0,0.0,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,1,0.0726476150167176,0.8160832110069819,0.11126917397630054,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,2,0.060528952659788825,0.7219477930524837,0.21752325428772754,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,3,0.1385571219443077,0.7429203034004035,0.11852257465528868,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,4,0.20206951221942074,0.6758942367034513,0.12203625107712793,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,5,0.3876883584507195,0.5279923650129597,0.08431927653632088,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
spim,6,0.7237745072062117,0.2697036875599967,0.0065218052337915255,sla-eng,13000,Я не раз имел проблемы с законом.,I've had my share of run-ins with the law.,I didn't have any problems with the law.,0.6984
cosine,0,,1.0,,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,1,0.0005928894953574904,0.8998762863208485,0.23050111258448575,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,2,-0.07303639158395242,0.8063044734956494,0.34595929524259994,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,3,-0.09194637080333003,0.6861274219930806,0.23869182877439118,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,4,0.03132843728504768,0.4717337071454682,0.26195729854346766,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,5,0.34784282593413607,0.34484252169410634,0.19702364065783376,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,6,0.7375908195598277,0.28338340935679285,-0.03203271546185984,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,0,18.948457024349356,0.0,18.948457024349356,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,1,22.387899624367716,9.682199820207225,20.390653891969293,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,2,25.679284800684,15.403136132556801,19.699829206983914,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,3,29.530525439451015,23.1641608145753,21.817323229088846,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,4,32.66311624953108,33.372986488896444,23.158775288753542,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,5,25.9174788236874,33.7848630428385,25.492089808437743,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
l2,6,19.682534890745405,33.62698354853624,31.50842898164413,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,1,0.35698419416245847,0.9990489893950233,0.3138904404984988,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,2,0.5651173627605253,1.0309200017035507,0.4602228906803287,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,3,0.8643677680168416,1.3671025815369164,0.5557417682741141,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,4,1.1622480902285612,1.6767733437203798,0.6726223825906225,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,5,1.0729426560427615,1.478908821977839,0.6526190919221828,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
norm_ratio,6,1.0335884818610714,0.9560193329549384,0.46877950027719695,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,0,0.0,1.0,0.0,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,1,0.009438143379155571,0.9027260132229052,0.08783584339793914,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,2,-0.03519283995116153,0.8569500771105044,0.17824276284065702,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,3,-0.09719927737362842,1.016814069292339,0.08038520808128942,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,4,-0.010726033705307914,0.9508165792037611,0.05990945450154663,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,5,0.33049805233779084,0.6812787573189208,-0.011776809656711646,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
spim,6,0.7485417448350935,0.3041514892784406,-0.05269323411353425,sla-eng,13000,Подарок? Для меня? Спасибо!,A present? For me? Thank you!,Excuse me? Thank you!,0.6386
cosine,0,,1.0000000000000002,,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,1,0.08908412267475335,0.885742735777995,0.26810947455506884,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,2,0.019830490776095125,0.7748024091514757,0.3452670832952166,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,3,0.01990008854985764,0.6430728112792917,0.2382783592671523,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,4,0.12598272171308753,0.4327157422599934,0.24355201658654663,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,5,0.42509715647772245,0.36350269197419094,0.13618009141019502,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,6,0.7618507966678164,0.3731110674201975,-0.09996231310419573,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,0,18.886354893711836,0.0,18.886354893711836,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,1,21.98511782334664,10.156498249183334,20.27604702831383,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,2,25.311413326049763,15.985297066049423,20.102031618080023,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,3,28.766994206474614,24.028106588591434,22.122212561214614,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,4,31.76641115255727,33.93053724049346,23.462113060641,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,5,24.013977168220876,32.19222447827933,25.675691130671073,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
l2,6,17.96483200105193,30.836800380495678,32.055543182819655,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,1,0.38410104325537714,0.9632971003876866,0.3362052672116054,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,2,0.6286427606374965,0.9859170746545871,0.5026262019931553,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,3,0.9383028584054399,1.3063934311405276,0.557597858264756,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,4,1.2182791314608818,1.6218234812306973,0.6378291012692447,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,5,1.0501849772486669,1.3667457106574248,0.6168232932564146,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
norm_ratio,6,0.967040811367033,0.881160486468021,0.4711291164849892,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,0,0.0,1.0000000000000002,0.0,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,1,0.041079783571120534,0.8564172808939828,0.1025029355348965,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,2,0.022647791632844024,0.789166779650436,0.18818542871671987,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,3,-0.019909353407720938,0.944787161924237,0.07512219148348391,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,4,0.04086751107725548,0.9246452813401081,0.03448720758263632,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,5,0.37960642577370446,0.6503443278813993,-0.02995075365510378,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
spim,6,0.7255789804768836,0.3492587530730316,-0.07483773354991537,sla-eng,13000,Оставь кота в покое.,Leave the cat alone.,Keep the skin in a different way.,0.4182
cosine,0,,1.0000000000000002,,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,1,0.05325801096027758,0.8799149001906319,0.3075824831596289,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,2,0.015181709559041096,0.7690840143602962,0.36404390566529676,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,3,0.1100398160451836,0.6322598547919291,0.24045742910778617,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,4,0.23994885184288947,0.44561665227711594,0.2636066594143874,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,5,0.49510648850006866,0.4328120995175381,0.1903243270490714,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,6,0.7991031348728566,0.4592918052351768,-0.12039592370163246,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,0,18.97927908542476,0.0,18.97927908542476,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,1,22.558482221032538,10.457566693306772,20.071159370790337,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,2,26.09104465430182,16.49122215930698,19.69133958052176,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,3,27.486791225850446,23.872465010084394,21.821997581577303,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,4,27.991061719742778,30.887719340392586,22.949841588496337,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,5,22.078263384113267,29.30713154072122,24.694683234547323,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
l2,6,16.649780559307597,29.219944967851035,31.553577696270303,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,1,0.4214570345232801,0.9711238550271559,0.3380044758155839,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,2,0.6701709868522671,0.9954790742347204,0.4960094708387959,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,3,0.9127299735611597,1.2098012487967136,0.5559385202002085,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,4,1.07536111398025,1.371596814302428,0.6357774403738257,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,5,0.9692588600165444,1.1661066867222045,0.5811067853319317,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
norm_ratio,6,0.9739786465295188,0.7385652245736536,0.4027140517272221,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,0,0.0,1.0000000000000002,0.0,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,1,0.02850599572843563,0.8576999051476598,0.11379409912390467,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,2,0.005004024356498099,0.7877922064760634,0.20720376916743838,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,3,0.0259778045515121,0.8738150147999384,0.1002071806485493,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,4,0.09756392822627127,0.8328749482123305,0.06956112356139835,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,5,0.349371991714071,0.6499202432146838,0.0007077650712449535,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
spim,6,0.7511617992156727,0.3250859983640803,-0.07624779757975296,sla-eng,13000,Ты можешь поймать рыбу?,Can you catch a fish?,Can you catch the fish?,0.9547
cosine,0,,1.0,,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,1,0.05691236545931635,0.8800197140491998,0.2787217685382589,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,2,0.027958006815320215,0.785162311268477,0.34280469192629903,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,3,0.13896468842823126,0.6614582215100154,0.19717554763078984,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,4,0.27190960401469866,0.5251246239117962,0.1997052316341355,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,5,0.5154772907517091,0.5228460322449915,0.10611405158632001,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,6,0.7988866637196766,0.4577492268599396,-0.10937861999793722,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,0,19.139326935582623,0.0,19.139326935582623,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,1,22.545083669921503,10.542949622945786,20.262454632767522,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,2,26.015310707960424,16.091951406894687,20.005998955714993,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,3,26.28819417428992,21.972344131978893,22.16624629100422,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,4,26.595849804055767,27.932500342733626,23.557395580455484,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,5,20.961144162929948,26.556751282057213,25.150002838234638,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
l2,6,16.45779375208413,28.415443714785983,31.183822179334364,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,1,0.43182933879731095,0.9822003680318252,0.3226313015097272,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,2,0.6790748762019401,1.007720364123895,0.454860699879266,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,3,0.8758149933957047,1.1553027426090117,0.5099364500608787,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,4,1.0222985966090943,1.2804608877888595,0.5829715073785386,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,5,0.9259153371961212,1.0776470502771178,0.5437452740886893,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
norm_ratio,6,0.9721843581432879,0.6799835624193719,0.39378752446914167,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,0,0.0,1.0,0.0,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,1,0.03206223814971333,0.8685013734378808,0.09943638841240583,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,2,0.009231905190841067,0.8158825718393807,0.17488552296977816,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,3,0.06129957711407137,0.872395467847898,0.06630495503803058,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,4,0.10472585038846985,0.8732439700918342,0.02203017951969622,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,5,0.35707290134521175,0.6730383816391042,-0.030111282984315813,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
spim,6,0.756244536032508,0.3077578227615666,-0.06400235879407443,sla-eng,13000,У нас лёд закончился.,We don't have any more ice.,We're all over there.,0.3447
cosine,0,,1.0000000000000002,,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,1,0.11968335878673056,0.8759932414188042,0.32683115293398185,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,2,0.10363407817071286,0.7775426324178131,0.4289575181181193,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,3,0.22328495953618724,0.6556889195977845,0.337026127448458,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,4,0.36208328193306843,0.4535431304324385,0.35552451350324416,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,5,0.5949817051768681,0.41708351604145977,0.27551589988320635,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,6,0.8472904054722105,0.46166580809337227,-0.07535499619022211,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,0,18.806538738913666,0.0,18.806538738913666,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,1,21.988304560542037,10.55823113156541,19.998666666644176,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,2,24.55193119357396,15.632631950019013,19.2866895356804,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,3,24.669103539635902,20.98599654332609,20.979509679193082,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,4,24.173881129790693,26.950702140280466,21.73344544233649,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,5,18.983019868692317,26.638681467768286,23.334378992931153,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
l2,6,14.056821964358976,27.660219830818118,30.544167348004986,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,0,0.0,1.0,0.0,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,1,0.4135937138499388,0.9404925713363871,0.3404120999107925,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,2,0.6262036718532158,0.9016983971969837,0.48815206162574676,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,3,0.8122948071262306,1.00705101830021,0.5409880699638329,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,4,0.9475833306785317,1.1009574047740691,0.5963748096380277,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,5,0.9048913336052127,0.9432835658076794,0.5318495391086392,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
norm_ratio,6,0.9566590744347734,0.5689246813633007,0.36589142200704616,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,0,0.0,1.0000000000000002,0.0,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,1,0.0542897818410927,0.8265854572413971,0.11912476091751024,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,2,0.058692766626626355,0.7191710321193877,0.22213620125398575,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,3,0.11812566029196504,0.7408615327502731,0.1410128069577618,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,4,0.20729164382185852,0.6738241452908694,0.11888421088727218,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,5,0.43688248453283707,0.5102985081830187,0.05281900728414445,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
spim,6,0.7958204143918692,0.25221717813005917,-0.0480375925219284,sla-eng,13000,Можно мне крем для рук?,I would like to have a cream for the hands.,Can I have a cream for my hands?,0.8113
cosine,0,,1.0,,sla-eng,13000,Оставь его включённым.,Leave it switched on.,Put him in a separate way.,0.4062
cosine,1,0.0602292098151119,0.8921780520903329,0.2585410315754952,sla-eng,13000,Оставь его включённым.,Leave it switched on.,Put him in a separate way.,0.4062
cosine,2,0.001556950054079904,0.7996552223113825,0.3814626730103637,sla-eng,13000,Оставь его включённым.,Leave it switched on.,Put him in a separate way.,0.4062
