func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
spim,0,1.0000000000000002,0.0,0.0,0.0,0.0,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,1,0.3170692934418589,0.21333872305884558,0.09078121680153467,0.2857376664685948,0.09307310022916598,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,2,0.1139062326829095,0.3510080523273907,0.15244983197043324,0.2746384441655575,0.10799743885370877,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,3,0.03605381891506264,0.4158249046576892,0.12107976830858223,0.26361646294169355,0.16342504517697218,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,4,0.013080761154912387,0.4749702849662228,0.10142106086781696,0.19412947121635932,0.2163984217946883,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,5,0.003565210468376495,0.48723119532988085,-0.08025954322668163,0.020477187555406687,0.5689859498730174,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
spim,6,0.007790142554255033,0.550420864283348,0.07836296517211837,0.2355494428338466,0.12787658515643185,ine-eng,182000,Ей не нравится новая работа.,She doesn't like her new job.,She doesn't like a new job.,0.9337
cosine,0,1.0,,,,,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,1,0.5523993141268284,0.4430651826530696,0.30827889564867095,0.4565251993477675,0.19407829771960916,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,2,0.35144641622323997,0.6468227350528738,0.505313286570648,0.3871065552303691,0.25136558249465657,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,3,0.16693830786063713,0.6439804216529185,0.4833411544664511,0.3239591524593423,0.28456024057100865,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,4,0.06457059791846288,0.6076749357278476,0.4055002977994768,0.24872544372291924,0.2938336992520107,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,5,0.02298468878796578,0.43515986445045535,0.3910023165973497,0.1636494818013002,0.23072556282196152,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,6,0.06204072858606724,0.6715215403790091,0.4458114071807098,0.2779663732892746,0.09231311708116231,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,0,0.0,19.12275111752394,19.12275111752394,19.12275111752394,19.12275111752394,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,1,11.092664289465697,11.898323715087383,12.836420209602073,11.863981840206208,13.789488218456343,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,2,13.74341790402674,11.317338302735736,12.711761298022338,13.615464964352446,14.50722612184203,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,3,15.961426989992667,12.438024182109844,14.273692151372721,15.584514693758463,16.05029401630209,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,4,16.768126033965896,13.373392140196916,16.055783687949557,16.85846283816578,17.01792855771479,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,5,17.77892554535198,16.777845795652713,19.00227648622447,19.64527244214278,21.36667896720555,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
l2,6,43.77708518006852,32.841862902968856,40.18437737248439,43.2363528555905,47.432033513245806,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,1,0.6375768744135498,0.444397114361271,0.37170054020716026,0.47134166383421633,0.5314565943162224,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,2,0.345846928501793,0.5429426214625583,0.44529631313003454,0.4825517380209446,0.44148371621725035,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,3,0.1706744261218227,0.5755628693970803,0.5867183716039978,0.5035099063135342,0.5381470244610687,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,4,0.08530371913397704,0.6653394235435894,0.6855352175734987,0.5103870522956548,0.6291375466722621,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,5,0.04483132824113417,0.7161150881131222,0.9320390581639063,0.6614930084143331,0.9365596600962554,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
norm_ratio,6,0.03102822373141052,0.7815112263748801,0.6429624585667192,0.5005591211014043,0.5153268883052198,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,1,0.35542419388100005,0.1984063891680327,0.1124950723097104,0.22902982459024282,0.10464452005101381,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,2,0.12364492263590562,0.35113048392876967,0.22737044523669747,0.1868592022670283,0.11099494593159873,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,3,0.02898304081463711,0.37059909500335836,0.28359446213002537,0.16330237710295392,0.15352102494902511,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,4,0.005684369240632145,0.40448632817820407,0.2779893553031672,0.12692387581562584,0.18491607146237063,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,5,0.0011027868971553014,0.31130647307608234,0.3639571985382887,0.10815982237506784,0.21547371911340568,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
spim,6,0.001965711932120009,0.5248079963209599,0.28664232204041695,0.1390489376669273,0.04753503203957559,ine-eng,182000,Я был где-то ещё.,I was somewhere else.,I was somewhere else.,0.981
cosine,0,1.0,,,,,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,1,0.5514834323448828,0.4758743130458747,0.28579870700053184,0.4984403450142822,0.20275575791254852,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,2,0.33903951832746576,0.6474099852201943,0.4521638736890061,0.4322772671882804,0.24866496858040302,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,3,0.15440511839556875,0.6624836313965665,0.4314577316854683,0.38640392676008617,0.25968052471456543,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,4,0.07521766965242531,0.6302536872120106,0.38814155880182466,0.28159131552586586,0.23777344364527686,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,5,0.014450046209674088,0.5155954229608922,0.3033933008808248,0.1637250952434501,0.3395987884502451,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,6,0.09747037847959977,0.6574033942579701,0.4153224516344149,0.32235931178645727,0.2080079436451095,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,0,0.0,18.94916092559391,18.94916092559391,18.94916092559391,18.94916092559391,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,1,11.264775779387774,11.886483645887893,13.115200114300292,11.740549775177076,13.839158390085887,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,2,13.56576618827927,11.069884233740838,12.919420771467674,13.107591656912927,14.257639335822892,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,3,15.797767067062376,12.025800476357768,14.473243924559227,14.993153521322741,16.0452144777834,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,4,16.462398197005573,12.870836504489013,15.66928908104944,16.567306988483548,17.421302323646017,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,5,17.80739024609015,15.520772715578785,18.573334926365636,19.732863048814863,19.86724301490928,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
l2,6,42.813921087967834,32.67848047062268,39.599056247905416,41.1244322176823,43.90151102697716,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,1,0.6069670536940104,0.4369476150847463,0.3520037505420757,0.4839721315625625,0.5008955583866207,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,2,0.3363395014383262,0.5632263117368714,0.4108185999858798,0.5187084129036751,0.43006984770678314,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,3,0.16723857264650316,0.5983661760838433,0.5157164207262122,0.5563454322284935,0.5319377284445556,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,4,0.08728664819548308,0.6888240268834709,0.6289933059522845,0.5711361569007437,0.6478921968492334,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,5,0.046544359234435055,0.6778203099791863,0.727275744535264,0.6698431704081594,0.9411723755107453,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
norm_ratio,6,0.03225302050965065,0.7654376106810374,0.5693539950707068,0.4699786188575903,0.5065845448333806,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,1,0.33700679602671996,0.20992179838696093,0.09912178116145698,0.25170528246022644,0.10224434196463547,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,2,0.11657511567483599,0.36478548529103305,0.18645514301748362,0.2250872607520377,0.10709699526460957,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,3,0.02655592410420937,0.3965682831373469,0.22210273231964398,0.215920417027831,0.1388526434109684,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,4,0.006716283992202987,0.43351294178406613,0.24468908016950558,0.16094281292667292,0.15413888112755217,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,5,0.0006464306625796376,0.3496307793826383,0.22019276760562334,0.11032367914040152,0.3192063432087572,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
spim,6,0.0031173128368666625,0.5031620888442633,0.23667324083746347,0.15174093761313004,0.10530641986827631,ine-eng,182000,"Я не знал, почему Том опаздывает.",I didn't know why Tom was late.,I didn't know why Tom was late.,0.9727
cosine,0,1.0,,,,,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,1,0.5499589365529696,0.4746670590529496,0.2724293513984406,0.5339584893647399,0.1991891824387831,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,2,0.34474234078108806,0.6243021416916876,0.3960887095129142,0.4658279675895497,0.25699496616052364,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,3,0.18862350547135456,0.6785581256969955,0.3060697896799848,0.40141953125031443,0.31373027374009793,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,4,0.08762267143840456,0.6919075461041063,0.206201379158511,0.27103382046665175,0.35056408667584127,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,5,0.042389261384363844,0.659453969912366,0.014062876843943901,0.02918800058560416,0.49114760550465786,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,6,0.09404661581880706,0.7206294416772775,0.34852593517823544,0.358875012860239,0.20863736001551028,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,0,0.0,19.051581961938954,19.051581961938954,19.051581961938954,19.051581961938954,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,1,11.406226438295425,12.086736552947507,13.387820926801263,11.635153478913518,14.025461784032661,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,2,13.443689304386787,11.182282143605073,13.17818813602434,12.7693052426492,14.17572952243531,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,3,15.571892551986176,11.591888196438173,15.12419805971863,14.682165225167287,15.866690337839552,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,4,16.015992102115803,11.510204625457275,16.149421490724144,16.556689510772358,16.438137821388025,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,5,17.672540637345715,13.346313329892752,20.190028154844978,21.51507030421172,19.127399009477497,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
l2,6,41.427203371611576,28.88166431582944,39.16776989345393,39.38845731275562,43.37107790068354,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,1,0.5945157075570402,0.4115730196231739,0.33689166081814903,0.5042442722473592,0.4881276388228406,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,2,0.34794662358934497,0.5467718128776113,0.40283680709824377,0.5402569844934871,0.43462344264312475,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,3,0.20398190482548426,0.5904555032128299,0.42882318877368036,0.5810398480628296,0.577782405421292,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,4,0.12429909114953151,0.6637088902797479,0.4484301674186604,0.6335122678299446,0.7274260593081903,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,5,0.07694018460969136,0.657530113529587,0.553100523725916,0.7026821745328833,1.1093554349361303,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
norm_ratio,6,0.05717305494143137,0.7435995416206534,0.4404900690762836,0.5158414012602549,0.567286956565502,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,1,0.3311605556978964,0.1978598771327567,0.09040297826839727,0.28268755202390006,0.09788903687704954,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,2,0.12411913732982954,0.3449638292390302,0.161641489356426,0.25848242920849496,0.11079311486621918,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,3,0.04020334716691003,0.4086324035884674,0.13855040388257897,0.24002429042871906,0.17258955493332453,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,4,0.011438628086707921,0.46405586112910935,0.09741695127466005,0.17676629947998715,0.2503222600295354,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,5,0.0038565056135728393,0.4334172735818188,0.011966273071708973,0.012443415461583503,0.5383165322713156,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
spim,6,0.005582705111065244,0.5357920482360601,0.15620015954108657,0.18442821914474225,0.11799686796704568,ine-eng,182000,"Откуда ты знаешь, что я этого не делал?",How do you know I didn't do it?,How do you know I didn't do this?,0.9404
cosine,0,1.0,,,,,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,1,0.5517458429420199,0.4876543800293615,0.28911350680707565,0.4903215584459683,0.19396092572504492,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,2,0.3288486059803004,0.6546913390657202,0.4801014610608469,0.4617365357661925,0.2346854071264461,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,3,0.1595802082809193,0.6430698719047055,0.5038808948694019,0.3746982765443307,0.21043643563638276,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,4,0.07116301237493419,0.5849550614266615,0.44211676433468783,0.25971618873465185,0.23184887662792794,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,5,0.004339265755363836,0.49123054770558283,0.32634451850735063,0.09499740485364187,0.3548287683779348,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,6,0.10390928661767669,0.6970418443812275,0.3972516385310179,0.2660803472870665,0.1123926473356774,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,0,0.0,18.861951459450356,18.861951459450356,18.861951459450356,18.861951459450356,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,1,11.426362376222261,11.975865508318611,13.278405928288597,11.949281441347399,14.085978625500967,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,2,13.766436939244533,11.132272332291391,12.863929836781315,12.959141449289387,14.432099529468323,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,3,15.961975678178272,12.433967433329489,14.03547649797713,15.183208448529744,16.60109888578044,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,4,16.685941168130523,13.630700215043444,15.677087312643469,16.881792468720484,17.659062344408262,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,5,18.1075278234702,16.178875333917667,19.334379267488565,20.532811259610046,19.98106602398658,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
l2,6,44.08985042148867,32.001106423308684,41.73564261281026,43.84308509698701,47.702469721502446,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,1,0.6053360459162993,0.4399700764308657,0.3492198749777224,0.49141786632842505,0.5017155726170798,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,2,0.3201068787658042,0.5522862320942095,0.40333083168401246,0.5182409620202933,0.41458243723547666,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,3,0.15507569584705588,0.5786121348580361,0.5852591448665321,0.5247105794836332,0.5247708934760715,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,4,0.08029780630297416,0.6607083249194494,0.7138252771830115,0.552150338383355,0.6402660115496225,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,5,0.04260666041203793,0.6903497756824082,0.8213737020806277,0.6392416310992264,0.9409189888520639,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
norm_ratio,6,0.03065985835186093,0.7999493074550542,0.6196440135403806,0.4985070022643504,0.5325336903184195,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,0,1.0,0.0,0.0,0.0,0.0,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,1,0.33566724811785004,0.21610079846724245,0.0999959208762833,0.25091321443366155,0.09732281810496256,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,2,0.10658757011248342,0.361405155058795,0.19514074516276142,0.2395070042033716,0.09735952546258834,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,3,0.025311107688569916,0.3721364288714832,0.29456022428489476,0.19708556942682004,0.11090666972823185,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,4,0.006079597445732428,0.38637467734444325,0.31574601118286744,0.14363236365702936,0.14816735036992731,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,5,0.00032301235413902146,0.33878269955356016,0.26750240588797025,0.06085109783853799,0.3325407843657925,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
spim,6,0.003254046659424557,0.5576854737853251,0.2466086306403072,0.13262738900332113,0.059824459911621934,ine-eng,182000,"Надеюсь, ты всё понял.",I hope you got it.,I hope you understand everything.,0.8713
cosine,0,1.0,,,,,ine-eng,182000,На Рождество Том и Мэри подарили своему внуку велосипед.,Tom and Mary bought their grandson a bike for Christmas.,At Christmas Tom and Mary gave their grandson a bicycle.,0.9092
