func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
spim,1,0.42874742728362797,0.08685769472678438,0.1215882990272334,0.36691176751406346,-0.004105188551709359,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,2,0.1191902815969179,0.1565766364309983,0.24110130913957528,0.48035383444920715,0.0027779383833011918,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,3,0.026438076422525877,0.22074683864067565,0.23388913455322088,0.5074926953422905,0.01143325504128682,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,4,0.0038744288046820893,0.24048034211247674,0.2774651014824326,0.4636732379653495,0.014506889635058974,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,5,0.0007669047710983501,0.3653090941778229,0.2242298563042355,0.39354867561489676,0.0161454691319463,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
spim,6,7.062872291024875e-05,0.45221999942338265,0.13033608646830286,0.4006352246971245,0.016738060688279734,rus-eng_s1989,13000,Мэри ведь всегда дома?,"Mary is always at home, isn't she?",Mary is always home?,0.8141
cosine,0,1.0,,,,,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,1,0.532744790279262,0.2445355411763808,0.38410702562959054,0.6698779441799063,-0.007229096934382404,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,2,0.26900139451484123,0.3468244266958223,0.5928355599077723,0.7579503090920391,0.0216685861976786,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,3,0.13330856794106521,0.4487097379729467,0.6317670430494557,0.8071403151077422,0.11199063160861034,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,4,0.04778612082217538,0.4997232480537115,0.6955310724989469,0.8182679750928579,0.23340041867014197,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,5,0.02952044916787058,0.6479936116707825,0.6540453023031391,0.7831713146359117,0.2506312491679118,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,6,-0.0077589717689001275,0.8397931856963218,0.559412309419573,0.8458360205580502,0.16108350825124249,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,0,0.0,18.944842772253626,18.944842772253626,18.944842772253626,18.944842772253626,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,1,18.979398416281445,20.909110360017166,20.00815522686779,15.817190008318738,23.47806050782817,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,2,20.979904373249017,20.279068457635784,18.082756099644595,13.834310563083898,21.853353455886076,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,3,21.775828945943072,19.585518701438836,18.046599326960088,12.970397427207462,21.766430329921832,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,4,21.735392588353314,18.91467698415237,17.20920299101519,12.991621414258885,21.456954281960222,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,5,22.20011509431807,17.206010471149575,18.259555990934242,14.694914696113223,21.88604637097458,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
l2,6,28.749144031454065,17.762916457509185,25.698574201790816,18.656520634248242,28.441641276685065,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,1,0.7850118868957761,0.34403233457805293,0.2585250590918779,0.5818748090753559,0.43278362069908544,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,2,0.3977606636755977,0.402373452387234,0.38185839103217095,0.6753496394502323,0.18412298232689708,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,3,0.19839575495671982,0.3915060637314276,0.3777139867109492,0.6681865863563139,0.09619742355488593,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,4,0.09456298122008738,0.399649519403755,0.3826953261107221,0.6283366779256933,0.060263121722732654,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,5,0.04262934555307347,0.5056515004946595,0.33646917858691006,0.5547819823890081,0.06525662975051612,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
norm_ratio,6,0.012104359691423755,0.5442221741077351,0.22441742203335877,0.4761156537698666,0.09075412925919833,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,1,0.42281289256004817,0.08576540164722585,0.09911691885226545,0.3952063276477668,-0.002901540707306469,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,2,0.11227960479086878,0.1418257443524291,0.22383607884435036,0.5170429870447095,0.005015584967642128,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,3,0.02886568039139268,0.17970904366087553,0.2354774806126845,0.5438218691477238,0.012125926187323199,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,4,0.005299007631290173,0.2026680188057459,0.26141244288516513,0.5160547190232412,0.014565811654557536,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,5,0.0016497349178010274,0.3279915745909946,0.21895050149260953,0.434676649892897,0.01673153910569773,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
spim,6,-3.582989327962401e-05,0.45710623159955915,0.12556058796959688,0.40273947346059474,0.014629536863528646,rus-eng_s1989,13000,Вы можете немного подождать?,Can you wait a bit?,Can you wait a little?,0.9652
cosine,0,0.9999999999999997,,,,,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,1,0.4754841823486509,0.2217269311627578,0.4616948469591753,0.7472510051866946,-0.00851063206623284,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,2,0.2217371986330285,0.353025661574609,0.6606845300916067,0.8328630855547539,-0.01372820691036226,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,3,0.09853675420464203,0.4464764912240451,0.6597997089953817,0.8615867548612186,0.03931928593977488,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,4,0.018000548280930714,0.4658200007152978,0.7605402480771953,0.8618520079739499,0.17973732060758568,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,5,0.0006151742838841817,0.6259920230517377,0.6993808466807103,0.8064214653875794,0.17337769589644952,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,6,0.03645278286852084,0.7867373783967633,0.5704211231255415,0.8307700441416364,0.11523759621529935,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,0,0.0,19.307192904198388,19.307192904198388,19.307192904198388,19.307192904198388,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,1,19.487899046321466,20.84043476586571,19.32915113188225,13.935860422749133,23.13270908502528,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,2,20.872315425052953,19.866371144669017,17.602907702326025,11.507138717955426,21.594209023772187,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,3,21.689439728734477,19.496222064710043,18.200432924916736,11.059249209732675,21.735795438336556,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,4,21.48278825648596,19.006072956144138,16.891857814588843,11.492132914570586,21.274744374664497,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,5,22.103256752147228,17.493178348208787,17.913318954875695,14.010496292734311,21.90797478959047,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
l2,6,28.78995420695613,19.136095144324862,25.531562847607713,18.396542717207044,28.613284660182256,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,1,0.68293467053334,0.3026320340068912,0.28805428885614937,0.6189501941644885,0.4038123387152345,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,2,0.2969149804935835,0.33865739316791804,0.3279735266424814,0.7073697242526537,0.1735783150624459,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,3,0.13570850082881997,0.3475113482852219,0.31310764959438486,0.7086037321969106,0.09038313290493064,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,4,0.05933568169354174,0.36891725919613844,0.3332127902469235,0.6496337026198076,0.052387095310174756,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,5,0.02700147616800474,0.4881631943781558,0.3248356073699381,0.5646926290121149,0.058688436495858164,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
norm_ratio,6,0.008183604892077982,0.5387365414785948,0.23671373908878537,0.5170721660356542,0.09227202726630412,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,0,0.9999999999999997,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,1,0.33020109060186914,0.06972724559987652,0.13088934957599255,0.47163582515547803,-0.0024535109332162997,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,2,0.07009142165911683,0.12253527173790142,0.21240461809020778,0.5951838761896578,-0.00021518767688393983,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,3,0.015172184550270178,0.16069289107196252,0.20244867408992123,0.616413233857449,0.005273016430396481,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,4,0.0017056642294990946,0.1776265472887828,0.24767688764829815,0.5630851300793128,0.00990577075410694,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,5,0.0007329873162505355,0.3069665931296434,0.2250076968736742,0.45665340852256675,0.010639314157864921,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
spim,6,0.00039924486679995526,0.4241430202222607,0.13503235274525632,0.42971984269729935,0.01070553946838338,rus-eng_s1989,13000,Приятного чаепития!,Enjoy your tea!,Good tea!,0.839
cosine,0,1.0,,,,,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,1,0.5525365471982168,0.25193566721540633,0.404704807251889,0.6290612094070871,-0.007771261035306233,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,2,0.30505009963808494,0.35252826750281324,0.6062480055207222,0.7094289016393193,0.02601440721843898,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,3,0.15292480526414823,0.455357831265997,0.6422029517612935,0.7570682063777235,0.10268784932210805,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,4,0.05177213498831857,0.5009013592146146,0.6551425954689134,0.7664651146432154,0.22941583736570348,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,5,0.017105767432117867,0.6398933586013497,0.6116713376044782,0.7613919548727176,0.26464514325783317,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,6,-0.01760137039905615,0.8271282370141918,0.5636385477628667,0.8192938102477052,0.13572165393278288,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,0,0.0,18.956540072488124,18.956540072488124,18.956540072488124,18.956540072488124,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,1,18.764433544196972,20.8635470385892,19.793777337629752,16.615446778189963,23.676041249081752,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,2,20.7926923396282,20.355553253992788,17.78918399195678,15.11539976151885,22.113014261059693,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,3,21.74273212002242,19.53304460267934,17.638272801655212,14.382196716397033,21.8508215663824,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,4,21.784765516755407,18.855465116265464,17.437619175894365,14.162785193116358,21.453345647925154,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,5,22.23644960070125,17.25199882590705,18.57337646903722,15.052778768859348,21.875611508757274,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
l2,6,28.743349403973102,17.891640159312615,25.419890150472277,19.269528419885134,28.488675072220286,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,1,0.8051663461739126,0.3340676706444188,0.2974364584587163,0.5513478866777091,0.45081717253967185,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,2,0.42429615455176467,0.4292868553795593,0.41751975984519646,0.6405675974904775,0.23227981859377664,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,3,0.22292616947707364,0.4350899138323896,0.4180353217755526,0.6325340464154965,0.136005622528627,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,4,0.11715129891043495,0.4489337365083191,0.40839631878056193,0.6304580081907447,0.07413867452740036,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,5,0.054038143292745616,0.5312659385378831,0.3471595411031247,0.5633730242865753,0.06748215063720261,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
norm_ratio,6,0.01728829649939913,0.5585603231056131,0.24684067815478336,0.471068061748333,0.0954634065709478,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,1,0.4475490874494338,0.085034865494911,0.12004022851292843,0.35072507462011043,-0.003349256077383722,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,2,0.13263403338368532,0.15183559381692263,0.2511789107728084,0.457907883809175,0.006443578217408572,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,3,0.036073416060734026,0.20044049997448085,0.2666058241005814,0.48240170093257145,0.014478558931632211,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,4,0.006950144261801166,0.22737645814235977,0.2638156917585721,0.4845387203760248,0.01731898546124194,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,5,0.0013180898946780666,0.3402743157496688,0.21132787951151805,0.4289877933972974,0.01809192144683751,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
spim,6,-0.00022335282097403356,0.4620814494100787,0.1391102835243313,0.386035947840349,0.012995672046214705,rus-eng_s1989,13000,Я твёрдо верю в его невиновность.,I have a firm belief in his innocence.,I strongly believe in his innocence.,0.9585
cosine,0,0.9999999999999998,,,,,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,1,0.5512174821168977,0.2174006750707102,0.36025924761314054,0.6437082746703924,-0.00788604016928202,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,2,0.30550427940741054,0.35469482471562075,0.5949512019343891,0.7346578800414992,0.00965598763172582,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,3,0.14860427359894085,0.4757929598563506,0.645329562119998,0.7823692195575295,0.08314914761428044,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,4,0.053405097583554995,0.5025516334417712,0.7026736318346641,0.7883758794664665,0.20488886487774555,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,5,0.020837106754566532,0.6564217039762517,0.6336976955877547,0.7552161159378342,0.23821872951783485,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,6,-0.0061864140605333694,0.8260011965941869,0.539456380398914,0.8249799187655743,0.15541246747334117,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,0,0.0,18.982686223459382,18.982686223459382,18.982686223459382,18.982686223459382,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,1,18.824586123415585,21.076616709727453,20.068054582656156,16.26301775969403,23.880206353569655,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,2,20.66511193621134,20.184868581710038,17.900209706620597,14.409990547143815,22.11686323322295,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,3,21.74552696057527,19.30899703194649,17.671706235775652,13.828298802696755,21.883370805830378,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,4,21.7598607734599,18.87448703807958,16.82961097842959,13.854982341804947,21.4794948087952,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,5,22.211301208074396,16.97766667058273,18.273194718590815,15.329807967122733,21.884183898479545,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
l2,6,28.72760959135251,18.023186126232886,25.606418962055415,18.984164367859893,28.429542197668667,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,1,0.8171985056963486,0.33152504611514877,0.28638569968504135,0.5699407706091193,0.47881114364432975,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,2,0.41101845470050524,0.3990106080335243,0.4036420404465745,0.6544897742207898,0.2375809904800903,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,3,0.20675915611002238,0.4112930809512435,0.4053820838510066,0.6312806688286103,0.1327751629449562,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,4,0.1054280790480973,0.42181884782142787,0.4158248204711321,0.6006824878670178,0.07551892393946495,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,5,0.048368353444239696,0.534845595781531,0.35862253557022244,0.5343420801517393,0.07156106826255149,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
norm_ratio,6,0.015138880833123619,0.5500714707683284,0.24687284161170875,0.48196374069153664,0.09411786637676482,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,0,0.9999999999999998,0.0,0.0,0.0,0.0,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,1,0.45522798937550135,0.07291310960881778,0.10320568212906125,0.37219119544712037,-0.00353797656050076,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,2,0.12975381296012162,0.14296600995367484,0.23838345739256678,0.48581961296444576,0.00307710672919079,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,3,0.03204770730918727,0.19878879432784452,0.25977687353962375,0.49750622187189525,0.011880402951449081,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,4,0.006189473576566266,0.2141994159644883,0.2887099550162633,0.47522764084655744,0.01567351459612451,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,5,0.00131603239703636,0.35141690311791446,0.22611813755733756,0.40395122919189097,0.017197697735820368,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
spim,6,4.505957192938786e-05,0.45442661053792366,0.13315224381244856,0.39770966783505957,0.014666418242638701,rus-eng_s1989,13000,Давай вернёмся домой.,Let's go back home.,Let's go home.,0.9577
cosine,0,1.0000000000000002,,,,,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
cosine,1,0.5443429658075535,0.28437879651841297,0.390143343798422,0.6393620936980563,-0.010914816103788043,rus-eng_s1989,13000,Достаньте ключи и откройте дверь.,Get out your keys and open the door.,Keep the keys and open the door.,0.8338
