func,layer_idx,I,S,T,F,C,seed,ckpt,src,tgt,hyp,comet_score
l2,5,18.101443075256846,12.417713643323529,17.920373648385503,18.90118923672537,18.008848526679188,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
l2,6,34.95274361768815,25.89415208217126,31.181019060941296,31.939312667068865,37.083043622036215,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,1,0.6849008841271391,0.4156778892397055,0.39724709978274036,0.4349902185361467,0.49998123709138526,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,2,0.4222393093415621,0.5448642848624629,0.38699007950626335,0.5060883409795375,0.45949322547242216,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,3,0.25411316697918196,0.5809158219728867,0.39758122558541664,0.4950037069685643,0.447433501839176,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,4,0.1591869822084229,0.5811107882738727,0.3923535278507223,0.6135271222031703,0.6989255683629048,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,5,0.09469125004767782,0.6273182995797959,0.42343648524812505,0.6269651600665794,0.7190249123813046,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
norm_ratio,6,0.07049995204025909,0.7030885066680601,0.41227728463485,0.5492356724240157,0.5374522943925976,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,0,1.0000000000000002,0.0,0.0,0.0,0.0,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,1,0.3968135237054668,0.1828308818120738,0.17654372865512405,0.17149902480525578,0.07231284102207937,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,2,0.17791180269474005,0.35928772663745306,0.17060066673330082,0.21086630260324363,0.08133350133126235,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,3,0.07011772589417141,0.426528561797264,0.18859370534050174,0.18712327800047715,0.1276367289675856,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,4,0.019929613388335522,0.4449608040503414,0.13077043840056315,0.14675034802932568,0.2575887961314343,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,5,0.004868328916361316,0.46271777592600716,0.10351125932754685,0.15523208421833387,0.2736705516117506,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
spim,6,0.007411880581283777,0.47701335643478926,0.19161976039654993,0.23650662394004546,0.08744837864733152,mul-eng,111000,"Я никогда не видел, чтобы Том кому-нибудь помогал.",I've never seen Tom help anybody.,I've never seen Tom help anyone.,0.9646
cosine,0,1.0,,,,,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,1,0.5290221143826396,0.3993143464630512,0.4689848826760503,0.285408196075962,0.11678233647834643,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,2,0.3824122623742605,0.6175558280749333,0.4098966141576298,0.33177685670313156,0.15654909663121547,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,3,0.2367172923162183,0.7213507127285984,0.43889638362393607,0.3104349442728709,0.31609715609532535,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,4,0.059422317394078085,0.7429692699093241,0.27942871478910924,0.24441116148055536,0.46203483542213464,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,5,-0.014508387847243849,0.7763295733224754,0.1736297213199669,0.2968541041713785,0.4543334593283313,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,6,0.08773047000413634,0.6844509344573668,0.4884784342539821,0.5269300354905799,0.09432195368987648,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,0,0.0,19.094849812570523,19.094849812570523,19.094849812570523,19.094849812570523,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,1,11.258062455850258,12.160659460912505,12.030991577190768,12.645159327979576,14.287516956801436,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,2,12.525868999030838,10.563662516476391,12.593551277734084,13.007499653268406,14.247708295773831,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,3,15.029526339846607,10.622841410008295,13.91040790005147,14.957322854496102,15.041695286320591,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,4,15.502581148940772,10.23457815777132,14.89540191634241,15.66520071586229,14.33564554687668,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,5,17.585785030609856,11.367881604504896,17.5271545520931,17.689020581333924,16.19325809556217,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
l2,6,37.50721260513889,27.480102019697004,32.976729519130416,31.957495628792604,40.561893209917876,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,1,0.6781305673845627,0.38982490276123766,0.3940943233715888,0.46196631379834774,0.5074394458451231,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,2,0.42385241513121086,0.5264204148132603,0.3820037771925915,0.5228279903329333,0.46732863559678217,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,3,0.2563218611606072,0.5786506901736652,0.39219796849754285,0.49539387232115334,0.4503005297484494,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,4,0.1527469802337714,0.5335274676110029,0.35240270142112995,0.576843927369425,0.6508763612243676,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,5,0.08908776731802742,0.6014364842844601,0.3584278276387086,0.5949063998433419,0.6548702398558355,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
norm_ratio,6,0.06330436108025413,0.6655300045486778,0.4158206617782396,0.5429241141044763,0.5044595704908497,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,1,0.38132633384965364,0.16237313188184355,0.18108971808264043,0.2048748790763137,0.0703359371095486,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,2,0.18413803077806895,0.33844238228513707,0.1581743307768221,0.23401262057955777,0.08523263558041377,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,3,0.07103553213657746,0.42616299510060457,0.17426765876067116,0.18732593419267152,0.1412078798094753,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,4,0.013483451930121274,0.4151443114621375,0.10148401101590548,0.17167002332384676,0.2982182022679887,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,5,-0.0005982306888360251,0.4687361117630423,0.06293924766043625,0.172743756135249,0.2961791151301084,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
spim,6,0.006513256611015913,0.4564760484395132,0.20316769503995716,0.2863116833386053,0.04753131657090806,mul-eng,111000,Вы подвели Тома.,You let Tom down.,You cheated on Tom.,0.6827
cosine,0,1.0000000000000002,,,,,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,1,0.5799813286558597,0.4368228256569023,0.4293654893769,0.14887733937995407,0.1742552341074325,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,2,0.42155269141293417,0.6554970146360839,0.39749638816773525,0.23313360849707657,0.21029690212699076,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,3,0.28639118307919514,0.7274217937224589,0.453205491952068,0.26273460882127575,0.3212335317461745,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,4,0.09498889827796435,0.7512880364870966,0.35282575395901855,0.14955478202941314,0.5005637835178849,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,5,0.001939399916022036,0.7922278686350449,0.23409276021807662,0.20609306446984305,0.48537095967226185,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,6,0.10108529278316558,0.6998893014571085,0.4981871559432152,0.5445917704417683,0.13588058803342135,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,0,0.0,18.94898183291163,18.94898183291163,18.94898183291163,18.94898183291163,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,1,11.958806327539238,13.163620248652945,13.444991529207352,14.696569357234232,15.440384029970438,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,2,13.346080952900854,11.092159372787801,13.62306489973799,14.622191820109315,15.119949649427419,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,3,15.784469784354684,11.311763719506,14.713196841223713,16.192435103336013,15.964435330138777,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,4,16.357582529257062,11.04293952578037,15.431224303049271,17.255245176000575,14.604124705066107,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,5,18.540920959721294,11.77983644747493,17.973314656442902,19.519092854857703,16.628399447343284,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
l2,6,34.975244528100376,25.178517902339866,30.862727693013642,29.485467750918385,36.87012175401885,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,1,0.7274224862190185,0.42056835594286623,0.4094624874206284,0.38137300486915693,0.5360045454051477,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,2,0.4811433844830528,0.5646020928322298,0.3969888964134966,0.4428039929522578,0.5050536032696491,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,3,0.2994604462381739,0.5867345085825634,0.39097889617034104,0.45587176026878884,0.4769821953132542,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,4,0.17605740243826695,0.5413440583060048,0.3575277803402537,0.5356072049951184,0.6772420864341647,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,5,0.10270239447074457,0.5982318893312754,0.2990177815909003,0.6026354148582703,0.6785651805344898,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
norm_ratio,6,0.07096116915698264,0.6552284663245657,0.36272516545265077,0.5277329076581118,0.47953222202805534,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,0,1.0000000000000002,0.0,0.0,0.0,0.0,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,1,0.4349073836161578,0.18804283874099567,0.17264836127863073,0.10469401049339484,0.09970740587082086,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,2,0.21556802462044222,0.377621393356508,0.15950613384228063,0.13411282229024898,0.11319162589051991,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,3,0.09259841547853925,0.43435814583687016,0.18005944278333194,0.14046521199661546,0.1525187839046431,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,4,0.02000471837680531,0.4171670476228012,0.12401214139894176,0.0987245187651744,0.34009157383627725,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,5,0.0009402748797382273,0.47484754388230593,0.07081468731414112,0.12394581710881138,0.3294516768150031,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
spim,6,0.007946131753288283,0.4587553655009437,0.18068041442890745,0.28737985371740193,0.06523823459945846,mul-eng,111000,Я веду дневник.,I keep a diary.,I'm running a diary.,0.7954
cosine,0,1.0,,,,,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,1,0.5413755681262631,0.4118168168196883,0.47456298258499824,0.2706484663950054,0.12165285861967622,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,2,0.38372666766718677,0.6056885096938655,0.3923427315703563,0.3225691487007188,0.13888727390228592,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,3,0.2577921146418406,0.6791300617653621,0.38288920659437037,0.3571588879237966,0.3057936538079988,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,4,0.089115638960294,0.704687530252475,0.3336086995651467,0.2594771069684477,0.44198839575500587,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,5,-0.015428344991566026,0.7737697409351679,0.13855382652543946,0.29978254574017216,0.46958280709739103,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
cosine,6,0.09504216647864445,0.6771225188251179,0.4766763096699541,0.5463808089965331,0.18612393108937533,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,0,0.0,18.804751070654575,18.804751070654575,18.804751070654575,18.804751070654575,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,1,11.068637862490037,12.035672852055528,12.01167177538029,12.777105493875585,14.151350820637472,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,2,12.467487585677208,10.493168605980072,12.678799189042941,12.983085527367514,14.292188291853336,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,3,14.791356431703987,10.723683634384868,14.156208784746005,14.45481359079599,15.152109189415865,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,4,15.323075408525076,10.412573930583635,14.777858224116313,15.511997001101166,14.543971374338371,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,5,17.576995319791337,11.464944087240603,17.62852270494345,17.642551729397212,16.19104383302748,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
l2,6,34.316454055189155,25.50199051869076,30.58596766328135,28.90034241555948,35.74382212529796,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,1,0.6756967557756032,0.3929951553222396,0.39334934186194315,0.4581672362666898,0.49712268614765054,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,2,0.42428731212443893,0.5047800655890837,0.364638393483587,0.5347058567278461,0.4601743227197417,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,3,0.2682940326405052,0.5455047233040576,0.3484079223145846,0.5362014403615372,0.45096108232243154,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,4,0.16724257582944455,0.5114060214132397,0.31452588756440225,0.6270950534984142,0.6505030374457704,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,5,0.10207335297098923,0.5775525821616427,0.29632632409227466,0.6272877947816154,0.6743184079863229,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
norm_ratio,6,0.07342699218374643,0.6398821272386219,0.3645796579380235,0.5279676211506297,0.5126414042969807,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
spim,0,1.0,0.0,0.0,0.0,0.0,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
spim,1,0.3866126651901723,0.17036086225633476,0.1815676241982551,0.19022482861735723,0.07123401973788052,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
spim,2,0.19046587536449663,0.3317742576427361,0.14829053741920017,0.2461379112378704,0.08333141833569663,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
spim,3,0.0848304016969536,0.39674573352460446,0.14144303271202008,0.24209238351108756,0.13488844855533422,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
spim,4,0.02153092229143131,0.39399544600374664,0.09534260600287323,0.20052609382886788,0.28860493187308084,mul-eng,111000,Том был примерно моего возраста.,Tom was about my age.,Tom was about my age.,0.9863
